Age,Income,Transaction_amount,Is_high_risk,Number_of_accounts,Suspicion_score
32,55273.219382388335,269.70444620156826,0,4,371.8561870740489
48,64261.94450504222,358.0053248448142,0,1,43.80362412246774
18,-826.4212398458985,401.1076457551078,0,3,-28.483329089404577
70,48379.43450316125,151.0849883238404,0,1,228.7657250176099
71,48968.137303476826,401.49189824551576,0,4,292.15917729005355
71,43818.91316474316,300.6479484220717,1,3,105.36268894509774
20,54525.42702419061,435.28411746932727,0,2,-364.6531402245173
33,59862.79411243812,279.48517710021315,0,3,50.57592861732789
40,52130.764164869135,252.9591107468579,0,2,231.93507665247535
74,44392.589089258516,302.7054040688951,0,1,316.7773293234126
28,59489.319496764045,310.1860706379853,0,1,194.13791455163727
29,50735.801139115356,233.72151985082647,0,4,119.04654484819025
27,46539.493802067824,250.36952690447163,0,2,646.7581414344477
49,30315.809219916213,177.31244654862107,0,1,63.86563879362363
33,26560.178221008824,256.53549102098054,0,2,271.22044290233686
25,30031.553109288943,367.6310059997579,1,1,-80.18421226682554
55,54174.93591830322,286.2645826093856,0,3,-1.0572397442483918
29,48813.818785904725,400.90652960473284,0,1,327.1834128247276
41,27795.738526888053,281.45705323469264,0,4,382.64943753431953
45,59688.767386907166,156.8482002276686,0,3,137.11897675790038
70,70614.64269768643,359.72748875565827,0,4,-102.5251040551654
25,41022.595749254964,232.63768589665975,0,3,151.7974922079308
75,23885.27213947439,276.66327112364655,0,2,183.31805154722576
45,39363.10422647131,423.7572047484117,0,4,230.86553671354866
53,62816.90940192041,183.91295402784863,0,1,91.34718121442465
43,58227.94787802161,316.4743787464385,1,2,217.52650977849942
25,36163.50970982782,295.9481649964208,0,1,11.966467062476568
75,72817.58206647114,370.0925715437103,0,3,40.276776539941324
77,70224.20098889599,385.5153365482023,0,3,410.1336397619732
67,39004.90905085039,326.38390042488925,0,1,190.20787082473183
45,38850.6499555255,263.96253534196,0,1,133.96084172078105
45,41107.580939307656,347.33725040259606,0,2,85.51933836444263
54,42390.00836917181,433.5655897144562,0,1,152.1018644027733
58,64258.070118926655,297.2710060360299,0,4,280.3065265988556
53,56379.93590714891,273.27438855769736,0,4,575.8236258329289
44,63156.18154025881,338.817025766799,0,1,351.10143562262635
71,60103.4771478005,303.8727020369612,0,4,107.33240010947992
34,75717.90602290598,166.22905760822007,0,1,96.9059692654958
26,34109.216842862894,323.9330800397481,0,2,8.275521624781476
50,55705.37795575874,165.3237591236236,0,4,177.83902557328497
70,17392.681156479535,337.44806464084456,0,4,-3.9601212711333744
37,30245.666388547124,220.2857275593433,0,1,237.48465453095372
30,48877.19921097729,303.6874804186346,0,4,-310.5801046957925
45,56273.09919131804,339.05939061992365,0,3,333.48579929957725
65,48472.76386955646,545.3903345943571,0,2,276.5600587596348
46,41492.11371780983,374.27499617869245,0,2,442.9602236830168
30,44158.731837604435,436.4798809742335,0,4,397.32336268342283
63,70541.61464636156,487.17478186939246,0,4,143.06115042885168
52,44239.51733179789,348.92559169994445,0,3,356.23121002129164
78,76238.62433065292,328.5689800267199,0,3,231.7206512211177
23,61910.256103117004,193.32788911737842,0,4,-153.70805037088212
35,56863.06019222346,288.33700675996056,0,4,264.32620900622135
68,32096.046345185066,227.69122703641375,1,3,72.11053127987253
22,64028.5724209944,259.89411498756135,0,1,214.09085962014493
64,42593.44133377251,487.06633761924684,0,3,544.1834824845184
42,32083.403629914505,311.462150919999,1,1,230.2704028982606
19,57692.65419619066,212.41004222838913,1,2,33.15934237722098
27,29180.809091501906,437.45334546913045,0,2,364.98995385315754
73,38566.37806805626,395.5275476237449,0,3,269.1940249257747
47,49848.26132796633,400.76534926003967,0,1,-27.25930822444505
67,83276.32136172091,99.38697968976052,0,3,-64.75621280251329
76,39696.26366311269,494.86709577214856,0,3,13.411725059696096
62,43126.752210491366,244.14852579061127,0,1,337.92871713438825
22,60985.17581632468,377.79547727927553,0,3,179.42947263196768
72,31425.56467435931,552.3799790617031,1,2,234.3176310459711
73,56642.09571531373,515.5332748190617,0,4,-12.868415242700138
50,68088.90211424882,202.2437874527313,0,4,419.04597877725547
71,45393.57672933348,155.5482662997727,0,3,-216.69475278290318
18,65392.31422095298,443.03465988479275,0,1,104.01259121684825
35,54371.74884817709,314.20558115939997,0,1,283.8568276350529
49,39039.77054294329,249.91185586979202,0,2,-51.455562335003265
64,47032.9297115524,362.12185469390477,0,1,313.1039007825839
66,44303.639900296366,283.7120422540559,0,1,3.1396883156778586
